"﻿""id. Response ID""",Electric driving range,oldcartype,Discontinuance (inc. purchased lease) 2,Age,Gender,Oneway_commute_dist,Long_trip_num,Safety,Refuelling/Recharging costs,Environmental impacts,Reliability,Electric driving range,Convenience of charging,Household_income,"Home Charging (L1, L2, None)","Work charging (L1, L2, DC, none)",Public charging,Second_vehicle,"Lease (1 lease, 0 other)",Survey_completion
71,20,PHEV,Continued,55,Male,,0,,,,,,,,Level 1,No charging,No charging,24,1,17
72,20,PHEV,Original,75,Male,5.1,0,5,5,5,5,5,5,"$300,000 to $349,999",Level 1,,,23,0,40
74,53,PHEV,Original,65,Male,3.05,1,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,,,15,0,40
77,53,PHEV,Continued,25,Male,15.86,0,4,2,4,2,2,2,"Less than $50,000",Level 2,No charging,No charging,,0,40
80,20,PHEV,Continued,75,Male,19.77,0,5,5,5,5,4,5,I prefer not to answer,Level 2,No charging,No charging,29,0,40
81,25,PHEV,Original,55,Female,11.87,3,5,5,5,5,5,4,"$100,000 to $149,999",Level 1,Level 2,No charging,25,0,40
82,11,PHEV,Original,65,Male,,0,3,5,3,5,1,1,"$150,000 to $199,999",Level 1,,,15,0,40
85,25,PHEV,Original,80,Male,,2,5,5,5,5,4,5,"$50,000 to $99,999",Level 1,No charging,No charging,24,0,40
90,20,PHEV,Original,,,,0,,,,,,,,Level 1,No charging,No charging,116,0,1
91,81,PHEV,Original,45,Male,17.91,0,5,5,5,5,4,5,"$400,000 to $449,999",Level 2,Level 1,No charging,24,0,40
94,53,PHEV,Original,55,Male,10.74,0,5,5,5,5,4,5,"$100,000 to $149,999",Level 2,Level 1,,,0,40
96,25,PHEV,Original,65,Male,62.05,2,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,Level 1,No charging,14,0,40
101,53,PHEV,Original,35,Female,6.42,4,5,5,5,5,4,4,,Level 2,No charging,No charging,27,0,33
102,53,PHEV,Original,65,Male,,2,3,5,5,5,2,2,"$100,000 to $149,999",Level 2,No charging,No charging,14,1,40
103,53,PHEV,Continued,55,Male,13.6,0,5,5,5,5,5,5,"$500,000 or more",Level 1,No charging,No charging,24,0,40
106,20,PHEV,Continued,,Female,39.14,0,5,4,4,3,2,3,I prefer not to answer,Level 1,,Level 2,24,0,40
109,81,PHEV,Continued,55,Male,,0,4,5,5,4,2,5,"$100,000 to $149,999",No Charging,,,50,0,40
117,11,PHEV,Continued,65,Male,8.04,0,4,2,4,4,1,4,"$100,000 to $149,999",Level 1,No charging,No charging,,0,40
118,11,PHEV,Original,35,Female,2.98,0,5,5,5,5,5,5,"Less than $50,000",No Charging,,,,0,40
119,16,PHEV,Original,55,Female,,0,5,4,5,5,2,5,"$500,000 or more",No Charging,,,89,0,40
120,16,PHEV,Original,65,Male,26.97,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,No charging,Level 2,17,0,40
121,81,PHEV,Continued,25,Male,4.32,0,5,3,3,5,4,5,"$150,000 to $199,999",Level 1,No charging,No charging,24,1,40
122,53,PHEV,Continued,75,Male,,1,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,No charging,No charging,24,1,40
123,28,PHEV,Original,75,Male,3.54,0,5,5,5,5,5,4,"$50,000 to $99,999",Level 1,No charging,No charging,29,1,40
126,11,PHEV,Continued,35,Male,0.72,0,4,4,4,4,1,4,"$250,000 to $299,999",Level 2,No charging,No charging,,0,40
129,20,PHEV,Discontinued,,,,0,,,,,,,,No Charging,,,,1,12
131,20,PHEV,Discontinued,65,Female,0.12,0,5,5,5,5,1,4,"$100,000 to $149,999",Level 1,No charging,No charging,,1,40
133,25,PHEV,Original,35,Male,18.06,4,5,5,5,5,2,5,"$150,000 to $199,999",Level 1,Level 2,No charging,25,0,40
136,28,PHEV,Continued,65,Male,12.19,0,4,5,5,4,4,4,I prefer not to answer,Level 1,Level 2,No charging,25,1,40
137,53,PHEV,Original,45,Male,14.61,1,5,5,5,5,4,4,"$150,000 to $199,999",No Charging,,,,0,40
138,25,PHEV,Original,45,Male,47.61,10,5,5,5,5,5,5,"$250,000 to $299,999",Level 1,No charging,No charging,28,0,40
139,20,PHEV,Discontinued,45,Male,5.95,0,4,5,5,4,4,4,"$150,000 to $199,999",No Charging,Level 2,No charging,24,1,40
142,114,PHEV,Original,35,Female,6.32,4,5,5,5,4,4,4,"$200,000 to $249,999",Level 2,No charging,Level 2,32,1,40
148,53,PHEV,Original,35,Male,5.99,0,5,5,5,5,2,1,"$350,000 to $399,999",Level 1,Level 2,No charging,23,1,40
151,20,PHEV,Continued,35,Male,16.63,0,5,2,3,1,2,4,"$500,000 or more",Level 2,,Level 2,24,0,40
152,11,PHEV,Original,65,Male,6.41,5,5,5,5,5,2,4,"$250,000 to $299,999",Level 1,,,24,0,40
158,81,PHEV,Continued,65,Male,7.35,0,5,5,5,5,2,4,"$200,000 to $249,999",Level 2,No charging,No charging,42,1,40
162,53,PHEV,Original,45,Male,1.21,0,3,5,5,2,4,2,"$150,000 to $199,999",Level 1,No charging,No charging,29,1,40
163,25,PHEV,Original,35,Male,,0,,,,,,,,Level 1,Level 2,No charging,26,0,16
166,20,PHEV,Continued,65,Male,10.02,0,4,5,4,5,2,3,"$200,000 to $249,999",Level 1,No charging,No charging,52,1,40
170,53,PHEV,Continued,65,Female,11.42,0,5,5,5,5,4,5,"$200,000 to $249,999",Level 2,Level 2,No charging,50,0,40
176,81,PHEV,Continued,55,Male,11.53,0,5,5,5,5,2,5,"$200,000 to $249,999",Level 1,Level 2,No charging,24,1,40
177,53,PHEV,Original,45,Male,12.11,0,5,5,5,5,5,5,"$200,000 to $249,999",Level 1,Level 2,No charging,24,0,40
179,11,PHEV,Original,65,Male,,0,,,,,,,,Level 2,,,24,0,13
181,53,PHEV,Original,45,Male,8.71,0,5,5,5,5,5,5,I prefer not to answer,Level 2,Level 1,No charging,24,0,40
185,25,PHEV,Original,80,Male,5.71,2,5,5,4,5,4,4,"$150,000 to $199,999",Level 1,No charging,No charging,,0,40
187,53,PHEV,Discontinued,45,Male,23.08,0,4,5,4,4,3,4,"$150,000 to $199,999",Level 2,,,95,1,40
189,53,PHEV,Continued,45,Male,5.27,0,5,5,5,5,4,5,"$200,000 to $249,999",Level 1,Level 1,Level 2,,1,40
191,16,PHEV,Discontinued,35,Male,1.9,0,4,4,5,4,2,3,I prefer not to answer,Level 1,Level 2,No charging,27,1,40
192,81,PHEV,Original,35,Male,2.09,3,5,5,5,5,4,4,"$100,000 to $149,999",Level 2,Level 2,No charging,,0,40
194,11,PHEV,Original,75,Male,2.4,3,5,5,4,5,4,5,"$250,000 to $299,999",Level 1,No charging,No charging,24,0,40
199,20,PHEV,Continued,65,Female,16.71,0,4,4,5,4,4,1,"$50,000 to $99,999",No Charging,Level 2,Level 2,28,1,40
201,53,PHEV,Original,65,Female,39.19,1,5,5,5,4,4,5,"$200,000 to $249,999",Level 2,Level 1,Level 1,27,0,40
203,114,PHEV,Original,55,Female,,2,,,,,,,,Level 2,Level 2,No charging,29,0,25
204,53,PHEV,Original,55,Male,29.33,0,5,5,5,5,4,5,"$350,000 to $399,999",Level 2,Level 1,Level 2,24,0,40
205,25,PHEV,Original,45,Female,10.4,0,5,4,5,5,4,5,"$150,000 to $199,999",Level 1,No charging,Level 2,25,0,40
206,53,PHEV,Original,65,Female,8.6,5,3,3,5,5,5,5,I prefer not to answer,Level 1,No charging,No charging,46,0,40
207,81,PHEV,Continued,65,Male,21.34,0,5,5,5,4,4,4,I prefer not to answer,Level 2,No charging,No charging,,1,40
209,25,PHEV,Original,25,Female,24.4,0,4,2,4,5,4,2,"$150,000 to $199,999",Level 1,No charging,Level 2,52,0,40
211,25,PHEV,Original,35,Male,,0,5,5,5,5,3,5,"$100,000 to $149,999",Level 1,No charging,No charging,25,0,40
213,53,PHEV,Continued,55,Male,29.81,0,5,5,4,5,2,3,"$200,000 to $249,999",Level 1,,Level 2,24,1,40
217,20,PHEV,Continued,55,Male,,1,5,2,5,5,4,5,I prefer not to answer,Level 1,Level 2,No charging,23,1,40
218,25,PHEV,Original,35,Male,14.83,10,5,5,5,5,3,4,"$100,000 to $149,999",Level 1,No charging,No charging,52,0,40
219,53,PHEV,Discontinued,75,Male,1.82,0,3,5,4,4,2,2,"$150,000 to $199,999",Level 1,,,29,1,40
225,11,PHEV,Original,75,Male,32.94,2,5,5,5,5,4,4,"$200,000 to $249,999",Level 1,,,46,0,40
228,53,PHEV,Original,55,Male,14.32,0,5,4,4,4,5,2,"$50,000 to $99,999",No Charging,Level 2,No charging,24,1,40
230,11,PHEV,Continued,45,Female,1.94,0,4,4,4,5,2,4,"$100,000 to $149,999",No Charging,Level 2,No charging,23,1,40
231,11,PHEV,Continued,65,Male,13.8,0,5,5,5,5,1,5,"$100,000 to $149,999",Level 1,,Level 2,,1,40
232,53,PHEV,Continued,75,Male,6.27,0,5,5,5,5,4,4,"$200,000 to $249,999",Level 2,Level 2,No charging,10,0,40
234,48,PHEV,Original,45,Male,5.65,1,3,5,4,4,3,3,"$200,000 to $249,999",Level 1,No charging,No charging,,0,40
235,20,PHEV,Continued,45,Male,15.14,0,4,5,3,2,2,2,"$300,000 to $349,999",Level 1,No charging,Level 2,16,0,40
237,11,PHEV,Original,45,Male,19.45,2,5,3,3,5,3,3,"$100,000 to $149,999",Level 1,No charging,No charging,26,0,40
239,11,PHEV,Original,55,Male,6.97,0,5,5,5,5,4,4,"$50,000 to $99,999",Level 1,No charging,No charging,46,0,40
242,53,PHEV,Original,35,Male,40.36,0,,,,,,,,Level 2,Level 1,Level 2,24,0,25
243,16,PHEV,Original,45,Female,7.18,0,5,4,5,4,3,3,"$100,000 to $149,999",Level 1,Level 1,No charging,,0,40
246,25,PHEV,Original,45,Female,69.16,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,Level 1,No charging,24,0,40
247,11,PHEV,Original,35,Male,14.39,6,4,5,5,5,4,4,"$150,000 to $199,999",Level 1,No charging,No charging,46,0,40
250,53,PHEV,Continued,75,Male,1992.6,0,5,5,4,5,4,5,"$50,000 to $99,999",Level 1,,,32,1,40
254,20,PHEV,Continued,,,,0,,,,,,,,No Charging,,,,0,11
255,53,PHEV,Continued,65,Male,,0,,,,,,,,Level 2,Level 1,No charging,24,1,17
256,11,PHEV,Continued,55,Male,6.96,0,5,5,5,5,2,3,"$100,000 to $149,999",Level 1,,,23,1,40
259,53,PHEV,Continued,75,Male,8.61,0,4,5,5,4,4,4,"$50,000 to $99,999",Level 2,No charging,No charging,32,1,40
260,53,PHEV,Continued,45,Male,,0,,,,,,,,Level 2,,Level 2,89,1,17
262,25,PHEV,Original,75,Male,,3,4,4,4,4,2,4,"$50,000 to $99,999",Level 1,No charging,No charging,,0,40
263,81,PHEV,Original,65,Male,16.08,0,3,5,5,2,2,4,"$500,000 or more",Level 2,,,28,0,40
266,20,PHEV,Continued,55,Male,,0,5,5,5,5,2,5,"$250,000 to $299,999",Level 1,Level 2,No charging,107,1,40
268,20,PHEV,Original,55,Male,9.33,1,5,5,5,5,4,5,"$150,000 to $199,999",Level 1,Level 2,No charging,30,0,40
271,53,PHEV,Original,65,Male,29.2,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,Level 1,No charging,16,1,40
272,11,PHEV,Discontinued,65,Male,,0,,,,,,,,Level 1,,,24,0,19
275,25,PHEV,Original,55,Male,29.79,0,5,5,5,4,2,3,"$150,000 to $199,999",Level 1,No charging,No charging,50,0,40
276,81,PHEV,Discontinued,35,Male,13.67,0,5,4,5,5,4,4,"$150,000 to $199,999",Level 2,No charging,No charging,18,1,40
277,11,PHEV,Original,65,Male,1.25,3,5,5,5,5,2,5,I prefer not to answer,Level 1,Level 1,Level 1,24,0,40
278,20,PHEV,Original,,,,0,,,,,,,,Level 1,No charging,No charging,27,1,1
280,53,PHEV,Original,45,Male,11.99,0,5,5,5,5,4,5,"$50,000 to $99,999",Level 1,Level 1,Level 1,119,1,40
285,25,PHEV,Original,55,Female,8.09,3,5,5,5,5,5,5,"$150,000 to $199,999",Level 1,No charging,No charging,50,0,40
286,11,PHEV,Original,55,Male,15.03,0,4,2,4,3,1,4,I prefer not to answer,No Charging,,,119,0,40
295,20,PHEV,Continued,75,Male,2.48,5,5,5,5,5,4,5,"$100,000 to $149,999",Level 1,No charging,No charging,24,1,40
297,53,PHEV,Continued,55,Female,22.31,0,5,5,5,5,5,4,"$300,000 to $349,999",Level 1,No charging,No charging,24,1,40
299,20,PHEV,Original,35,Male,14.1,1,5,5,5,5,4,4,"$250,000 to $299,999",Level 1,,,23,0,40
302,53,PHEV,Original,55,Female,15.41,2,5,5,5,5,2,5,"$100,000 to $149,999",Level 1,Level 2,No charging,,1,40
305,53,PHEV,Original,55,Male,2.1,0,,,,,,,,No Charging,,,,1,28
310,11,PHEV,Original,,,,0,,,,,,,,No Charging,,,26,0,6
311,53,PHEV,Original,55,Male,1.57,0,5,5,5,5,5,5,I prefer not to answer,Level 2,No charging,No charging,24,0,40
318,20,PHEV,Original,45,Male,2.9,10,5,4,5,5,2,4,"$50,000 to $99,999",Level 1,Level 1,Level 2,,0,40
319,53,PHEV,Continued,55,Male,9.23,0,,,,,,,,Level 2,Level 2,No charging,24,1,28
323,53,PHEV,Original,45,Female,4.09,0,5,5,5,5,3,3,"$100,000 to $149,999",Level 2,No charging,No charging,,1,40
325,20,PHEV,Original,65,Female,15.26,5,5,5,5,5,4,5,"$50,000 to $99,999",Level 1,No charging,No charging,15,0,40
326,20,PHEV,Original,65,Female,74.04,3,3,5,4,5,2,5,"$150,000 to $199,999",Level 1,No charging,No charging,18,0,40
327,53,PHEV,Original,35,Female,14.84,1,5,2,4,3,3,3,"$100,000 to $149,999",No Charging,Level 2,No charging,,1,40
329,11,PHEV,Original,55,Male,36.77,3,5,5,3,5,1,4,"$500,000 or more",No Charging,,,95,0,40
333,25,PHEV,Original,35,Male,13.97,3,5,5,5,5,4,5,"$150,000 to $199,999",Level 1,Level 2,No charging,27,0,40
334,20,PHEV,Original,,,,0,,,,,,,,Level 1,,Level 1 & Level 2,31,0,8
341,53,PHEV,Original,45,Male,34.56,4,5,3,3,4,4,3,"$250,000 to $299,999",Level 2,Level 1,No charging,18,1,40
342,20,PHEV,Continued,55,Male,6.22,0,5,5,5,3,3,4,I prefer not to answer,Level 2,No charging,No charging,24,1,40
343,11,PHEV,Continued,45,Female,23.43,0,5,4,4,5,1,5,"$150,000 to $199,999",Level 1,No charging,No charging,26,0,40
345,53,PHEV,Continued,55,Male,7.74,0,5,5,3,5,5,5,I prefer not to answer,Level 2,No charging,No charging,116,1,40
351,53,PHEV,Discontinued,55,Male,14.7,0,3,5,5,5,2,2,"$250,000 to $299,999",Level 2,No charging,No charging,18,1,40
355,53,PHEV,Original,,Decline to state,,1,4,5,3,4,4,4,I prefer not to answer,Level 1,No charging,No charging,18,1,40
357,53,PHEV,Original,25,Male,,2,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,Level 2,No charging,,0,40
360,53,PHEV,Continued,45,Male,13.3,0,2,5,4,5,2,5,"$150,000 to $199,999",Level 2,No charging,Level 2,98,1,40
362,53,PHEV,Original,65,Male,,0,3,5,5,5,3,3,"$250,000 to $299,999",Level 2,Level 1,No charging,18,0,40
363,20,PHEV,Discontinued,45,Male,7.3,0,5,3,4,5,3,4,"$200,000 to $249,999",Level 1,No charging,No charging,28,1,40
365,53,PHEV,Original,55,Male,39.31,0,5,5,5,5,4,4,"$50,000 to $99,999",No Charging,Level 2,No charging,29,1,40
370,53,PHEV,Continued,75,Female,0.97,0,5,5,5,5,3,5,"$50,000 to $99,999",Level 1,No charging,No charging,,1,40
372,53,PHEV,Original,,Male,7.46,6,5,5,4,5,4,4,I prefer not to answer,No Charging,,,,0,40
376,20,PHEV,Original,65,Male,61.99,1,5,4,5,5,2,2,"$300,000 to $349,999",Level 2,Level 1,No charging,24,1,40
379,20,PHEV,Continued,55,Male,15.04,0,5,5,4,5,3,4,"$100,000 to $149,999",Level 1,No charging,No charging,,0,40
381,16,PHEV,Original,65,Female,7.69,6,5,5,5,5,4,5,"$100,000 to $149,999",Level 1,No charging,No charging,50,0,40
382,53,PHEV,Continued,65,Male,28.14,0,4,4,4,4,3,4,"$150,000 to $199,999",Level 1,No charging,No charging,42,1,40
384,53,PHEV,Original,65,Male,23.12,2,5,5,5,5,5,5,"$50,000 to $99,999",Level 2,No charging,No charging,,0,40
389,11,PHEV,Original,,,,0,,,,,,,,Level 2,,Level 2,46,0,6
390,114,PHEV,Original,75,Male,7.07,5,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,No charging,Level 2,12,0,40
391,53,PHEV,Original,45,Male,2.87,1,4,5,5,4,2,2,"$350,000 to $399,999",Level 2,,Level 2,29,0,40
395,20,PHEV,Original,35,Male,6.83,0,4,5,5,4,3,4,"$100,000 to $149,999",Level 1,,Level 2,,0,40
400,53,PHEV,Original,,,,0,,,,,,,,Level 1,Level 1,No charging,,0,1
406,20,PHEV,Continued,45,Female,28.19,0,4,4,4,4,2,4,"$350,000 to $399,999",Level 1,Level 2,No charging,24,1,40
408,20,PHEV,Continued,45,Female,,0,5,5,5,5,4,4,"$450,000 to $499,999",Level 1,,Level 2,17,1,40
410,20,PHEV,Original,35,Male,12.72,4,5,5,5,5,3,5,"$100,000 to $149,999",Level 1,No charging,No charging,17,0,40
415,29,PHEV,Original,35,Female,19.05,1,5,5,5,5,4,5,"$50,000 to $99,999",Level 1,Level 1,Level 2,17,0,40
421,20,PHEV,Discontinued,45,Male,133.26,0,4,1,2,2,1,1,"$500,000 or more",No Charging,,,24,1,40
423,11,PHEV,Discontinued,65,Female,16.88,0,,,,,,,,Level 1,,,42,1,19
427,53,PHEV,Original,55,Male,,0,4,5,4,4,3,5,"$100,000 to $149,999",Level 1,No charging,No charging,18,1,40
429,20,PHEV,Original,65,Male,10.18,2,5,5,5,5,2,4,"$200,000 to $249,999",Level 1,Level 1,No charging,50,0,40
430,53,PHEV,Original,25,Female,16.34,0,5,2,5,5,2,1,"Less than $50,000",No Charging,Level 1,,25,1,40
431,53,PHEV,Original,65,Male,20.67,0,5,5,5,4,5,5,"$150,000 to $199,999",Level 2,No charging,No charging,26,0,40
432,53,PHEV,Original,45,Male,24.8,1,5,5,5,5,3,5,"$100,000 to $149,999",Level 1,No charging,No charging,16,1,40
434,48,PHEV,Original,65,Female,21.29,1,5,5,5,5,4,4,I prefer not to answer,Level 2,No charging,Level 2,48,0,40
435,25,PHEV,Original,65,Male,19.62,4,4,5,5,5,1,4,"$250,000 to $299,999",Level 2,Level 1,No charging,16,0,40
436,11,PHEV,Original,55,Male,,0,,,,,,,,Level 2,Level 1,Level 2,99,0,16
438,81,PHEV,Continued,,Male,29.35,0,5,5,4,5,2,3,I prefer not to answer,Level 2,,Level 1,,1,40
445,20,PHEV,Continued,75,Male,12.38,10,,,,,,,,Level 2,,,99,1,20
446,53,PHEV,Original,55,Male,30.69,4,5,5,5,5,4,2,"$200,000 to $249,999",Level 2,Level 2,No charging,,0,40
448,53,PHEV,Continued,65,Male,9.2,0,5,5,5,5,4,4,"$350,000 to $399,999",Level 1,No charging,No charging,42,1,40
449,53,PHEV,Continued,65,Male,1.89,0,4,5,4,4,1,3,"$200,000 to $249,999",Level 1,,,27,1,40
450,11,PHEV,Continued,55,Male,1.05,0,4,5,5,5,2,3,"$50,000 to $99,999",No Charging,,,,1,40
458,33,PHEV,Original,35,Male,5.99,0,5,5,5,3,4,5,"$200,000 to $249,999",Level 2,No charging,No charging,37,0,40
460,53,PHEV,Original,45,Female,7.17,2,5,5,5,5,2,1,"$50,000 to $99,999",No Charging,,,,0,40
461,53,PHEV,Continued,55,Male,,4,5,5,5,5,4,5,"$200,000 to $249,999",Level 2,No charging,No charging,33,1,40
465,25,PHEV,Original,35,Female,21.04,0,4,4,5,4,2,2,"$100,000 to $149,999",Level 1,Level 2,No charging,25,0,40
466,53,PHEV,Continued,65,Male,23.31,0,5,5,5,5,4,5,"$100,000 to $149,999",No Charging,,,98,1,40
472,53,PHEV,Original,65,Female,1.58,1,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,No charging,No charging,,0,40
478,53,PHEV,Continued,45,Female,47.06,3,4,4,4,4,2,5,I prefer not to answer,Level 1,No charging,No charging,114,1,40
482,20,PHEV,Original,80,Male,2.1,0,5,5,5,5,1,5,"$50,000 to $99,999",Level 1,No charging,No charging,25,0,40
491,25,PHEV,Original,35,Female,6.06,1,,,,,,,,No Charging,Level 2,No charging,24,0,28
493,11,PHEV,Original,65,Male,1.68,4,5,4,5,5,2,4,"$50,000 to $99,999",Level 1,No charging,No charging,50,0,40
495,53,PHEV,Original,55,Male,14.18,2,5,5,5,5,4,5,"$200,000 to $249,999",Level 2,No charging,No charging,50,0,40
497,11,PHEV,Continued,75,Male,46.43,0,5,5,5,5,5,2,"$450,000 to $499,999",Level 1,,,,0,40
500,53,PHEV,Original,35,Female,1.06,2,5,5,5,5,2,5,"$150,000 to $199,999",Level 1,Level 1,Level 2,24,0,40
501,16,PHEV,Original,55,Male,113.72,5,5,5,4,5,4,4,"$200,000 to $249,999",Level 1,No charging,No charging,,0,40
507,53,PHEV,Continued,45,Male,6.01,0,5,5,5,5,2,5,I prefer not to answer,Level 1,,,29,0,40
509,25,PHEV,Original,35,Male,17.28,4,3,4,4,4,2,2,"$150,000 to $199,999",Level 1,Level 2,Level 2,,1,40
510,53,PHEV,Continued,55,Female,21.38,0,5,5,5,4,4,5,I prefer not to answer,Level 1,Level 1,No charging,18,0,40
514,53,PHEV,Continued,65,Male,1.04,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 1,Level 1,Level 1,24,1,40
516,53,PHEV,Original,55,Male,,3,4,5,5,5,4,4,"$200,000 to $249,999",Level 2,,Level 2,24,0,40
517,53,PHEV,Original,35,Female,46.38,0,5,5,5,5,4,5,"$300,000 to $349,999",Level 2,Level 2,Level 2,28,0,40
523,25,PHEV,Original,65,Male,,3,5,5,5,5,4,5,"$100,000 to $149,999",Level 1,No charging,Level 2,,0,40
524,53,PHEV,Continued,35,Female,9.16,5,5,5,5,4,5,5,"$200,000 to $249,999",No Charging,,,38,1,40
527,11,PHEV,Original,,,,0,,,,,,,,Level 1,,,36,0,8
531,53,PHEV,Continued,35,Male,4.8,0,5,5,4,5,3,5,I prefer not to answer,No Charging,Level 1,Level 2,23,1,40
532,25,PHEV,Original,65,Male,120.06,35,5,5,5,5,2,3,"$100,000 to $149,999",Level 1,No charging,No charging,24,0,40
537,20,PHEV,Discontinued,55,Male,5.81,0,3,4,4,5,2,3,"$150,000 to $199,999",Level 2,No charging,No charging,50,1,40
541,53,PHEV,Original,65,Male,,0,3,5,5,3,3,3,I prefer not to answer,Level 1,,,24,0,40
545,25,PHEV,Original,35,Male,4.68,5,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,No charging,No charging,48,0,40
547,20,PHEV,Discontinued,45,Female,,0,4,5,4,3,2,3,"$50,000 to $99,999",Level 1,No charging,No charging,30,1,40
548,11,PHEV,Original,45,Male,5.39,1,5,4,4,4,2,3,"$500,000 or more",Level 1,,,27,0,40
549,53,PHEV,Continued,75,Male,9.49,0,,,,,,,,No Charging,,,30,1,27
556,20,PHEV,Original,35,Male,32.5,0,5,3,3,5,2,5,"$200,000 to $249,999",No Charging,,,18,0,40
558,53,PHEV,Original,55,Male,3.85,1,5,5,5,5,5,5,"$50,000 to $99,999",Level 1,Level 2,No charging,24,0,40
560,53,PHEV,Continued,55,Male,61.14,8,5,5,5,5,2,5,"$100,000 to $149,999",Level 2,No charging,No charging,52,1,40
561,48,PHEV,Original,25,Male,19.48,1,5,5,5,5,4,4,"$100,000 to $149,999",No Charging,,,,1,40
562,53,PHEV,Original,,,,0,,,,,,,,Level 1,Level 1,Level 2,,0,1
563,53,PHEV,Original,75,Male,18.83,2,5,5,5,5,4,5,"$250,000 to $299,999",Level 2,No charging,No charging,24,0,40
564,48,PHEV,Original,25,Male,10.71,10,4,4,4,2,4,4,"$50,000 to $99,999",No Charging,Level 2,No charging,28,0,40
571,53,PHEV,Original,75,Male,33.21,0,5,5,5,5,2,4,"$150,000 to $199,999",Level 1,,Level 2,24,0,40
573,81,PHEV,Original,,,,0,,,,,,,,Level 2,No charging,No charging,50,1,6
576,25,PHEV,Original,65,Male,4.99,4,5,5,5,5,4,4,"$50,000 to $99,999",No Charging,,,46,0,40
578,16,PHEV,Original,55,Male,62.34,3,5,5,5,5,4,4,"$300,000 to $349,999",Level 2,Level 2,No charging,27,0,40
580,11,PHEV,Original,55,Female,18.33,2,4,4,4,4,1,3,"$100,000 to $149,999",Level 1,,,,0,40
585,20,PHEV,Discontinued,45,Female,34.41,0,2,4,4,2,2,4,"$150,000 to $199,999",Level 1,,,24,1,40
588,25,PHEV,Original,,,,0,,,,,,,,Level 1,Level 1,No charging,24,0,1
589,11,PHEV,Original,80,Male,6.45,0,3,4,5,4,2,3,"$50,000 to $99,999",Level 1,,,24,0,40
590,25,PHEV,Original,45,Female,2.64,6,4,2,4,4,2,2,I prefer not to answer,No Charging,,,24,0,40
591,53,PHEV,Continued,55,Male,28.6,0,4,5,4,3,3,3,"$500,000 or more",Level 1,,,24,0,40
598,53,PHEV,Original,65,Male,2.54,1,4,5,5,5,1,5,"$200,000 to $249,999",Level 2,No charging,No charging,24,1,40
605,20,PHEV,Continued,35,Male,2.73,0,5,4,5,5,1,2,"$150,000 to $199,999",Level 1,No charging,No charging,32,1,40
609,114,PHEV,Original,55,Male,17.62,0,5,5,5,5,4,3,"$300,000 to $349,999",Level 2,Level 1,No charging,112,1,40
610,25,PHEV,Original,65,Female,7.93,3,5,4,4,5,3,3,"$50,000 to $99,999",Level 1,No charging,No charging,,0,40
616,20,PHEV,Continued,35,Male,2.47,0,5,5,5,5,4,4,"$50,000 to $99,999",No Charging,,,,1,40
618,11,PHEV,Continued,75,Male,24.19,0,4,2,4,4,1,4,"$100,000 to $149,999",Level 1,No charging,No charging,,0,40
620,53,PHEV,Original,45,Female,22.21,6,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,Level 1,No charging,29,0,40
621,25,PHEV,Original,45,Male,56.85,2,5,5,4,5,5,5,I prefer not to answer,Level 1,Level 2,Level 2,26,0,40
622,11,PHEV,Continued,55,Male,33.52,0,3,5,5,5,1,5,I prefer not to answer,No Charging,,,,0,40
627,53,PHEV,Original,75,???,16.36,0,4,4,4,4,2,2,I prefer not to answer,Level 1,Level 2,Level 2,,1,40
629,53,PHEV,Original,45,Female,12.15,4,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,No charging,Level 1,41,0,40
633,25,PHEV,Original,65,Male,,2,5,5,5,5,4,5,"$100,000 to $149,999",Level 1,No charging,No charging,24,0,40
634,53,PHEV,Original,45,Male,38.2,0,5,5,5,5,4,5,"$100,000 to $149,999",Level 2,Level 2,No charging,24,0,40
635,20,PHEV,Continued,75,Female,101.81,0,4,4,4,2,1,5,"$500,000 or more",Level 1,No charging,No charging,42,0,40
637,53,PHEV,Original,65,Male,58.02,0,5,5,5,5,4,5,I prefer not to answer,Level 2,,,24,0,40
642,16,PHEV,Original,75,Male,36.22,4,5,5,4,5,2,5,"$300,000 to $349,999",Level 2,No charging,No charging,,1,40
645,53,PHEV,Original,65,Female,11.71,0,5,5,5,5,4,3,"$50,000 to $99,999",Level 1,No charging,No charging,24,0,40
647,81,PHEV,Continued,35,Male,,0,4,3,4,5,1,3,"$100,000 to $149,999",No Charging,,,,1,40
648,25,PHEV,Original,45,Male,3.29,0,4,5,5,2,2,1,"$250,000 to $299,999",Level 1,No charging,Level 2,24,0,40
650,53,PHEV,Continued,55,Male,,12,3,5,5,5,5,5,"$200,000 to $249,999",Level 2,No charging,Level 2,116,1,40
